SMILES	MW	TPSA	AROM	HBA	HBD	ROTB	LOGP	RING
C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	582.5550000000004	236.05999999999997	2	14	9	9	-1.3506000000000016	4
CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1	707.9790000000002	170.85		7	4	13	3.622200000000004	4
CC(C)(C)C(=O)CN1c2ccccc2N(C[C@@H](NC(=O)Nc2cccc(c2)C(O)=O)C1=O)C1CCCCC1	520.6300000000003	119.05000000000001	2	5	3	6	4.676000000000003	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O	665.7330000000004	230.98999999999998		13	7	3	0.11970000000000303	4
CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O	317.4290000000001	66.4	1	2	2	6	3.2609000000000012	2
CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O	317.4290000000001	66.4	1	2	2	6	3.2609000000000012	2
CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O	317.4290000000001	66.4	1	2	2	6	3.2609000000000012	2
CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O	317.4290000000001	66.4	1	2	2	6	3.2609000000000012	2
FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCOCC3)C(=O)c3ccccc23)cc1	434.41400000000027	67.87	2	4	1	5	3.5775000000000023	4
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1	397.43100000000015	111.87999999999998	3	7	3	7	2.898220000000001	3
CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1	974.634	128.35999999999999	4	11	2	16	8.833200000000005	7
CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1	974.634	128.35999999999999	4	11	2	16	8.833200000000005	7
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl	434.1980000000001	41.050000000000004	2	4	1	7	6.768620000000004	3
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl	434.1980000000001	41.050000000000004	2	4	1	7	6.768620000000004	3
CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)C(C)N(Cc1cccnc1)C(=O)Cc1ccc(F)c(c1)C(F)(F)F	605.5920000000003	90.21000000000001	5	7		9	6.064800000000005	5
NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O	336.285	169.01999999999998	3	6	3	2	-0.07480000000000009	3
NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O	336.285	169.01999999999998	3	6	3	2	-0.07480000000000009	3
NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O	336.285	169.01999999999998	3	6	3	2	-0.07480000000000009	3
OC1c2ccccc2CCC\C1=C/C(O)=O	218.25199999999995	57.53	1	2	2	1	2.0673	2
CCCCn1c(CN(Cc2ccc3OCOc3c2)Cc2ccc3OCOc3c2)c(nc1-c1ccccc1)-c1ccccc1	573.6930000000003	57.980000000000004	5	7		11	7.6770000000000085	7
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1	355.52200000000005	21.700000000000003	2	3		12	4.981200000000006	2
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1	355.52200000000005	21.700000000000003	2	3		12	4.981200000000006	2
O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1	405.44100000000014	70.95	2	5	3	6	2.363600000000001	4
O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1	405.44100000000014	70.95	2	5	3	6	2.363600000000001	4
O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1	405.44100000000014	70.95	2	5	3	6	2.363600000000001	4
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1	405.44100000000014	70.95	2	5	3	6	2.363600000000001	4
NCC1CN(Cc2ccccc2)C(=O)C1	204.27299999999997	46.33	1	2	1	3	0.9937999999999994	2
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	308.298	148.40999999999997	2	9	4	3	-1.8361999999999992	3
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	308.298	148.40999999999997	2	9	4	3	-1.8361999999999992	3
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O	259.33400000000006	48.129999999999995	2	2	2	2	1.4254999999999998	3
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O	259.33400000000006	48.129999999999995	2	2	2	2	1.4254999999999998	3
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O	259.33400000000006	48.129999999999995	2	2	2	2	1.4254999999999998	3
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O	259.33400000000006	48.129999999999995	2	2	2	2	1.4254999999999998	3
CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O	277.711	65.2	2	2	2	2	1.914	3
N[Pt++]1(N)OCC(=O)O1	301.15900000000005	87.57000000000001		5	2		-1.7089000000000003	1
N[Pt]1(N)OCC(=O)O1	301.15900000000005	87.57000000000001		5	2		-1.7089000000000003	1
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O	371.3450000000001	126.81	3	6	2	5	2.4766999999999992	3
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O	371.3450000000001	126.81	3	6	2	5	2.4766999999999992	3
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O	371.3450000000001	126.81	3	6	2	5	2.4766999999999992	3
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1	470.0170000000002	55.53	3	7		10	3.5519000000000025	4
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1	470.0170000000002	55.53	3	7		10	3.5519000000000025	4
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	246.30999999999995	49.410000000000004	1	2	1	3	1.8643399999999999	2
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	246.30999999999995	49.410000000000004	1	2	1	3	1.8643399999999999	2
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	246.30999999999995	49.410000000000004	1	2	1	3	1.8643399999999999	2
CN1CCOC(c2ccccc2)c2ccccc2C1	253.345	12.47	2	2		1	3.238000000000002	3
CN1CCOC(c2ccccc2)c2ccccc2C1	253.345	12.47	2	2		1	3.238000000000002	3
COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	297.271	148.77	2	10	4	3	-1.9713999999999994	3
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	567.7960000000003	101.9	2	6	4	9	4.747620000000004	4
CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C	775.8219999999999	107.2	4	8	4	12	7.566200000000008	6
CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C	775.8219999999999	107.2	4	8	4	12	7.566200000000008	6
CO[C@@H]1CN(CCO1)[C@H]1C[C@H](O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)CO)O[C@@H](C)[C@H]1O	643.6420000000004	201.74999999999997	2	14	5	7	0.3473	6
CCC[N+]12[C@H]3C[C@]45C(O)C3[C@@H](CC1[C@@H]4N(C)c1ccccc51)[C@H](CC)[C@H]2O	369.5290000000001	43.7	1	3	2	3	2.4793000000000007	7
COc1cc(O)cc(c1)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O1	610.5650000000003	234.28999999999996	2	15	8	7	-1.1566000000000003	5
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O	612.5810000000002	245.28999999999996	2	15	9	10	-1.3420000000000003	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	614.6500000000003	353.11		19	13	9	-8.895300000000017	4
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C	223.29599999999996	29.540000000000003	1	2		2	1.9437	1
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C	223.29599999999996	29.540000000000003	1	2		2	1.9437	1
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C	223.29599999999996	29.540000000000003	1	2		2	1.9437	1
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N	254.289	86.18	2	3	2	4	1.5276	2
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1	295.358	46.74	2	3	2	2	3.012590000000002	3
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1	295.358	46.74	2	3	2	2	3.012590000000002	3
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1	295.358	46.74	2	3	2	2	3.012590000000002	3
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C	557.054	112.39999999999999	4	8	2	11	5.932480000000005	4
Cc1oncc1C(=O)N1CCCCC1	194.23399999999992	46.34	1	3		1	1.6091199999999999	2
NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O	277.15	161.31		4	6	7	-0.4930000000000001	
CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1	446.5000000000002	99.85	3	5	2	7	3.234200000000002	4
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	475.58700000000016	199.72999999999996		12	8	8	-3.200699999999992	3
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	475.58700000000016	199.72999999999996		12	8	8	-3.200699999999992	3
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	475.58700000000016	199.72999999999996		12	8	8	-3.200699999999992	3
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	475.58700000000016	199.72999999999996		12	8	8	-3.200699999999992	3
CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1	578.6009999999999	39.68000000000001	3	4		5	6.787020000000008	4
COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccc(o1)-c1cccc(Cl)c1	456.9290000000001	60.28	5	4	1	6	7.341300000000005	5
COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccc(o1)-c1cccc(Cl)c1	456.9290000000001	60.28	5	4	1	6	7.341300000000005	5
CCOC(=O)c1ccc(cc1)N(C)c1csc(n1)-c1ccccc1	338.432	42.43	3	5		5	4.754700000000004	3
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	266.30400000000003	58.120000000000005	2	4	1	1	2.6512200000000004	4
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	266.30400000000003	58.120000000000005	2	4	1	1	2.6512200000000004	4
CCCCN(Cc1ccc(cc1)C(=O)NO)C(=O)Nc1ccccc1	341.411	81.67000000000002	2	3	3	7	3.639800000000001	2
Cc1ccc(NCCCc2ccccc2)c(N)c1	240.35000000000005	38.05	2	2	2	5	3.621920000000002	2
Cc1ccc(NCCCc2ccccc2)c(N)c1	240.35000000000005	38.05	2	2	2	5	3.621920000000002	2
N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O	219.201	154.36999999999998		5	5	6	-1.5158299999999985	
N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O	219.201	154.36999999999998		5	5	6	-1.5158299999999985	
Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl	494.46600000000024	35.58	3	3	1	7	5.896800000000005	5
Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl	494.46600000000024	35.58	3	3	1	7	5.896800000000005	5
C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1	320.40000000000003	60.940000000000005	3	5	1	4	2.1888999999999994	4
CCC(CC)Nc1nc(C)c(nc1OC)-c1ccc(OC(F)(F)F)cc1OC	399.4130000000001	65.50000000000001	2	6	1	8	4.968320000000005	2
CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C	397.67100000000005	8.809999999999999	2	1		17	7.613620000000008	2
CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C	397.67100000000005	8.809999999999999	2	1		17	7.613620000000008	2
COC(=O)c1cc2c(cc(cc2n1O)-c1ccccc1)C(F)(F)F	335.281	51.46	3	4	1	2	4.351000000000002	3
COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N	383.42900000000014	101.19	3	6	1	4	2.5280000000000005	3
OC(=O)c1cccnc1	123.11099999999998	50.19	1	2	1	1	0.7797999999999999	1
OC(=O)c1cccnc1	123.11099999999998	50.19	1	2	1	1	0.7797999999999999	1
OC(=O)c1cccnc1	123.11099999999998	50.19	1	2	1	1	0.7797999999999999	1
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1	298.346	83.12	2	4	3	7	1.0224999999999989	2
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1	298.346	83.12	2	4	3	7	1.0224999999999989	2
CCN(CC)CCCCC(NC(=O)c1ccc(cc1)[N+]([O-])=O)c1ccccc1	383.49200000000013	75.47999999999999	2	4	1	11	4.578000000000004	2
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1	284.319	83.98	2	4	2	5	1.0249000000000001	2
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1	479.53300000000036	111.00999999999999	2	8	1	9	3.677800000000003	3
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1	479.53300000000036	111.00999999999999	2	8	1	9	3.677800000000003	3
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13	484.39400000000023	56.59	3	6		4	3.9109000000000034	5
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13	484.39400000000023	56.59	3	6		4	3.9109000000000034	5
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1	556.5310000000003	156.76	4	12		12	2.9808000000000012	4
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	327.1230000000001	92.47	2	4	2	3	3.8595000000000006	2
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	327.1230000000001	92.47	2	4	2	3	3.8595000000000006	2
[O-][N+](=O)OCCNC(=O)c1cccnc1	211.17700000000002	94.36	1	5	1	5	0.01969999999999944	1
[O-][N+](=O)OCCNC(=O)c1cccnc1	211.17700000000002	94.36	1	5	1	5	0.01969999999999944	1
[O-][N+](=O)OCCNC(=O)c1cccnc1	211.17700000000002	94.36	1	5	1	5	0.01969999999999944	1
[O-][N+](=O)OCCNC(=O)c1cccnc1	211.17700000000002	94.36	1	5	1	5	0.01969999999999944	1
NC(=O)c1cccnc1	122.12699999999997	55.980000000000004	1	2	1	1	0.18050000000000016	1
NC(=O)c1cccnc1	122.12699999999997	55.980000000000004	1	2	1	1	0.18050000000000016	1
NC(=O)c1cccnc1	122.12699999999997	55.980000000000004	1	2	1	1	0.18050000000000016	1
CN1CCCC1c1cccnc1	162.236	16.130000000000003	1	2		1	1.8483	2
CN1CCC[C@H]1c1cccnc1	162.236	16.130000000000003	1	2		1	1.8483	2
CN1CCCC1c1cccnc1	162.236	16.130000000000003	1	2		1	1.8483	2
OCc1cccnc1	109.12799999999999	33.120000000000005	1	2	1	1	0.5739	1
COc1ccc(cc1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1	459.3770000000003	59.39000000000001	3	5	1	5	5.293820000000005	4
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	346.33900000000017	107.77	1	7	1	4	2.1756	2
Cn1c(NCCN(CCO)CCCc2ccc(cc2)[N+]([O-])=O)cc(=O)n(C)c1=O	405.45500000000015	122.63999999999999	2	9	2	11	0.33119999999999994	2
CC(C)NCC(O)c1ccc(cc1)[N+]([O-])=O	224.26	75.4	1	4	2	5	1.6261999999999999	1
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C	308.341	68.92	3	5	1	3	2.1317199999999996	3
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C	308.341	68.92	3	5	1	3	2.1317199999999996	3
OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F	282.221	62.22	2	3	2	3	3.542200000000001	2
OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F	282.221	62.22	2	3	2	3	3.542200000000001	2
Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O	275.22	117.97	2	6	2	4	1.6572999999999998	2
Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O	275.22	117.97	2	6	2	4	1.6572999999999998	2
Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O	275.22	117.97	2	6	2	4	1.6572999999999998	2
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O	365.2140000000001	204.24999999999994	2	10	2	6	1.4737000000000002	2
CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+]([O-])=O	287.297	106.02000000000001	1	7		3	0.6405999999999996	2
COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1	609.7230000000005	111.00999999999999	3	8	1	10	6.018000000000007	5
COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1	609.7230000000005	111.00999999999999	3	8	1	10	6.018000000000007	5
CCN(CC)C(=O)c1cccnc1	178.235	33.2	1	2		3	1.5636	1
Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F	529.5260000000002	97.62	5	7	2	6	6.355840000000003	5
CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	317.223	92.55000000000001	1	4	1	2	2.4484000000000004	2
CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	317.223	92.55000000000001	1	4	1	2	2.4484000000000004	2
COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N	385.3760000000002	131.56	1	8	1	5	2.4578800000000003	2
COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N	385.3760000000002	131.56	1	8	1	5	2.4578800000000003	2
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O	308.31500000000005	98.53999999999999	2	5	1	5	2.7586000000000013	2
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O	308.31500000000005	98.53999999999999	2	5	1	5	2.7586000000000013	2
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O	308.31500000000005	98.53999999999999	2	5	1	5	2.7586000000000013	2
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C	418.4460000000002	116.99999999999999	1	8	1	8	2.9708000000000014	2
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C	418.4460000000002	116.99999999999999	1	8	1	8	2.9708000000000014	2
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C	418.4460000000002	116.99999999999999	1	8	1	8	2.9708000000000014	2
[O-][N+](=O)c1cncn1CCN1CCOCC1	226.23599999999993	73.43	1	6		4	0.12349999999999994	2
Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1	272.69599999999997	121.3	1	5	2	5	0.13481999999999983	1
Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1	272.69599999999997	121.3	1	5	2	5	0.13481999999999983	1
COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1	539.6360000000004	94.21999999999997	3	7	2	7	3.6159000000000026	5
